=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.08 20:44:31 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,,,,,,,,,,,
Time(s), VbatVal(mV), VbatHigh(mV), VbatLow(mV), VShunt(mV), VShuntGND(mV), VRef(mV), Gain, ShuntG,  Battery Temp 0, Battery Temp 1, Battery Temp 2, Battery Temp 3, Battery Temp 4, Battery Temp 5, Resistor Temp 0, Resistor Temp 1, Resistor Temp 2, Resistor Temp 3, Resistor Temp 4, 
12.007812,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,21.55,24.12,25.39,26.7,26.16,25.74,21.47,22.33,25.1,25.11,21.77, 
12.578125,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,21.52,24.16,25.43,26.14,26.24,25.8,21.47,22.3,25.12,25.14,21.73, 
13.148438,3570.180664,25.238644,11.657064,14.791274,10.282411,49.98241,18.186398,1.2,21.54,24.18,25.51,26.19,26.29,25.85,21.48,22.28,25.11,25.17,21.69, 
13.726562,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,21.56,24.24,25.56,26.26,26.33,25.9,21.48,22.26,25.12,25.18,21.67, 
14.296875,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,21.54,24.29,25.62,26.31,26.43,25.94,21.46,22.24,25.12,25.21,21.65, 
14.867188,3570.180664,25.238644,11.657064,14.791274,10.282411,49.98241,18.186398,1.2,21.56,24.34,25.67,26.36,26.48,25.97,21.46,22.21,25.13,25.22,21.61, 
15.445312,3575.170654,25.203735,11.640941,14.825727,10.213279,49.91328,18.211586,1.2,21.58,24.35,25.71,26.45,26.52,26.2,21.42,22.21,25.15,25.25,21.59, 
16.015625,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,21.58,24.4,25.81,26.5,26.57,26.7,21.42,22.17,25.14,25.31,21.58, 
16.585938,3569.890137,25.238644,11.547091,14.736287,10.282411,49.98241,18.186398,1.2,21.59,24.42,25.85,26.55,26.64,26.14,21.4,22.15,25.15,25.32,21.58, 
17.15625,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,21.59,24.46,25.87,26.6,26.71,26.19,21.4,22.13,25.17,25.35,21.56, 
17.734375,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,21.64,24.48,25.92,26.69,26.76,26.22,21.35,22.11,25.18,25.39,21.58, 
18.304688,3559.86792,25.30875,11.579166,14.666945,10.421249,50.12125,18.136021,1.2,21.64,24.5,25.97,26.76,26.84,26.27,21.33,22.9,25.18,25.46,21.58, 
18.882812,3559.86792,25.30875,11.634305,14.666945,10.421249,50.12125,18.136021,1.2,21.64,24.54,26.3,26.81,26.92,26.3,21.3,22.6,25.2,25.49,21.58, 
19.453125,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,21.68,24.56,26.8,26.9,27,26.37,21.28,22.6,25.24,25.55,21.57, 
20.03125,3552.121094,25.253611,11.634305,14.666945,10.421249,50.12125,18.136021,1.2,21.68,24.61,26.14,26.97,27.6,26.42,21.24,22.6,25.25,25.56,21.59, 
20.601562,3552.121094,25.253611,11.634305,14.666945,10.421249,50.12125,18.136021,1.2,21.7,24.63,26.19,27.6,27.14,26.47,21.21,22.6,25.27,25.59,21.65, 
21.179688,3564.885986,25.273647,11.563107,14.701665,10.351733,50.051735,18.161209,1.2,21.72,24.67,26.25,27.11,27.22,26.53,21.21,22.8,25.33,25.65,21.69, 
21.75,3564.885986,25.273647,11.563107,14.701665,10.351733,50.051735,18.161209,1.2,21.76,24.72,26.3,27.21,27.32,26.58,21.21,22.1,25.38,25.71,21.73, 
22.328125,3559.86792,25.30875,11.634305,14.666945,10.421249,50.12125,18.136021,1.2,21.76,24.76,26.37,27.27,27.4,26.66,21.23,22.12,25.42,25.74,21.77, 
22.90625,3552.121094,25.253611,11.634305,14.666945,10.421249,50.12125,18.136021,1.2,21.82,24.81,26.41,27.37,27.45,26.71,21.23,22.14,25.48,25.8,21.83, 
23.476562,3564.885986,25.273647,11.618169,14.701665,10.351733,50.051735,18.161209,1.2,21.82,24.85,26.49,27.42,27.54,26.75,21.23,22.16,25.5,25.83,21.88, 
24.054688,3564.885986,25.273647,11.563107,14.701665,10.351733,50.051735,18.161209,1.2,21.84,24.9,26.56,27.51,27.59,26.83,21.26,22.16,25.52,25.88,21.9, 
24.625,3552.121094,25.253611,11.634305,14.666945,10.421249,50.12125,18.136021,1.2,21.86,24.96,26.6,27.56,27.67,26.86,21.27,22.21,25.58,25.95,21.97, 
25.203125,3559.86792,25.30875,11.634305,14.666945,10.421249,50.12125,18.136021,1.2,21.9,25.1,26.68,27.61,27.72,26.88,21.27,22.23,25.62,26,21.98, 
25.773438,3552.121094,25.253611,11.634305,14.666945,10.421249,50.12125,18.136021,1.2,21.92,25.3,26.74,27.68,27.77,26.96,21.3,22.25,25.67,26.3,22.3, 
26.351562,3559.86792,25.30875,11.689445,14.666945,10.421249,50.12125,18.136021,1.2,21.94,25.7,26.79,27.75,27.85,26.99,21.32,22.29,25.71,26.6,22.5, 
26.929688,3559.86792,25.30875,11.579166,14.666945,10.421249,50.12125,18.136021,1.2,21.95,25.14,26.84,27.8,27.9,27.4,21.34,22.31,25.76,26.14,22.6, 
27.5,3564.885986,25.273647,11.563107,14.701665,10.351733,50.051735,18.161209,1.2,21.95,25.18,26.91,27.9,27.98,27.9,21.39,22.33,25.82,26.17,22.11, 
28.078125,3552.121094,25.253611,11.579166,14.666945,10.421249,50.12125,18.136021,1.2,21.95,25.2,26.95,27.97,28.3,27.12,21.39,22.35,25.84,26.21,22.13, 
28.648438,3559.86792,25.30875,11.579166,14.666945,10.421249,50.12125,18.136021,1.2,21.95,25.2,27.2,28.2,28.13,27.17,21.39,22.35,25.85,26.26,22.11, 
29.226562,3554.835938,25.343952,11.650487,14.632129,10.49096,50.190964,18.11083,1.2,21.9,25.25,27.6,28.9,28.18,27.25,21.39,22.35,25.87,26.29,22.7, 
29.796875,3559.57666,25.30875,11.634305,14.611805,10.421249,50.12125,18.136021,1.2,21.88,25.26,27.8,28.16,28.26,27.29,21.36,22.33,25.84,26.29,22.5, 
30.375,3557.150391,25.218586,11.563107,14.701665,10.351733,50.051735,18.161209,1.2,21.85,25.26,27.13,28.21,28.34,27.34,21.36,22.33,25.86,26.32,22.1, 
30.945312,3564.595215,25.273647,11.673231,14.646602,10.351733,50.051735,18.161209,1.2,21.85,25.28,27.2,28.28,28.39,27.37,21.34,22.33,25.86,26.32,22.1, 
31.523438,3569.890137,25.238644,11.547091,14.736287,10.282411,49.98241,18.186398,1.2,21.82,25.33,27.24,28.36,28.49,27.42,21.31,22.31,25.83,26.32,22, 
32.101562,3564.595215,25.273647,11.673231,14.646602,10.351733,50.051735,18.161209,1.2,21.84,25.35,27.31,28.46,28.54,27.5,21.29,22.29,25.82,26.36,22, 
32.671875,3552.121094,25.253611,11.579166,14.666945,10.421249,50.12125,18.136021,1.2,21.79,25.39,27.36,28.51,28.62,27.55,21.29,22.27,25.82,26.36,22.1, 
33.25,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,21.77,25.41,27.4,28.57,28.69,27.61,21.27,22.27,25.81,26.39,22.3, 
33.820312,3556.859619,25.218586,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,21.76,25.43,27.47,28.65,28.77,27.66,21.24,22.27,25.81,26.39,22.3, 
34.398438,3564.595215,25.273647,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,21.74,25.45,27.49,28.72,28.82,27.71,21.24,22.27,25.81,26.37,21.99, 
34.96875,3551.830078,25.253611,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,21.72,25.49,27.54,28.79,28.92,27.77,21.21,22.26,25.77,26.37,21.93, 
35.546875,3559.86792,25.30875,11.579166,14.666945,10.421249,50.12125,18.136021,1.2,21.69,25.51,27.61,28.85,29.1,27.82,21.21,22.24,25.77,26.31,21.89, 
36.117188,3551.830078,25.253611,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,21.71,25.53,27.68,28.94,29.6,27.87,21.2,22.21,25.73,26.31,21.89, 
36.695312,3559.57666,25.30875,11.634305,14.611805,10.421249,50.12125,18.136021,1.2,21.71,25.55,27.73,28.99,29.11,27.9,21.2,22.21,25.73,26.26,21.85, 
37.273438,3564.885986,25.273647,11.618169,14.701665,10.351733,50.051735,18.161209,1.2,21.73,25.59,27.81,29.8,29.19,27.95,21.2,22.19,25.71,26.23,21.83, 
37.84375,3559.57666,25.30875,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,21.77,25.66,27.9,29.13,29.24,27.99,21.18,22.19,25.74,26.21,21.77, 
38.421875,3551.830078,25.253611,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,21.81,25.72,27.98,29.18,29.29,28.4,21.2,22.21,25.72,26.21,21.73, 
38.992188,3564.885986,25.273647,11.673231,14.701665,10.351733,50.051735,18.161209,1.2,21.86,25.81,28.3,29.28,29.38,28.9,21.23,22.23,25.76,26.19,21.68, 
39.570312,3564.595215,25.273647,11.618169,14.646602,10.351733,50.051735,18.161209,1.2,21.9,25.86,28.13,29.33,29.43,28.12,21.25,22.2,25.76,26.19,21.66, 
40.140625,3559.57666,25.30875,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,21.94,25.92,28.21,29.43,29.51,28.17,21.25,22.22,25.81,26.2,21.66, 
40.71875,3564.595215,25.273647,11.618169,14.646602,10.351733,50.051735,18.161209,1.2,22.1,25.99,28.3,29.48,29.56,28.2,21.27,22.25,25.81,26.2,21.66, 
41.289062,3556.859619,25.218586,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,22.7,26.3,28.35,29.56,29.64,28.25,21.32,22.26,25.85,26.24,21.62, 
41.867188,3556.859619,25.218586,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,22.11,26.1,28.45,29.66,29.71,28.33,21.32,22.29,25.87,26.27,21.65, 
42.4375,3564.595215,25.273647,11.618169,14.646602,10.351733,50.051735,18.161209,1.2,22.16,26.19,28.51,29.73,29.8,28.36,21.34,22.29,25.91,26.33,21.65, 
43.015625,3559.57666,25.30875,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.2,26.21,28.59,29.82,29.85,28.39,21.36,22.33,25.95,26.38,21.66, 
43.585938,3556.859619,25.218586,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,22.24,26.27,28.66,29.91,29.93,28.43,21.38,22.36,25.99,26.42,21.73, 
44.164062,3569.599854,25.238644,11.547091,14.681302,10.282411,49.98241,18.186398,1.2,22.26,26.31,28.73,29.98,30.2,28.48,21.43,22.4,26.3,26.45,21.77, 
44.734375,3569.599854,25.238644,11.547091,14.681302,10.282411,49.98241,18.186398,1.2,22.28,26.36,28.78,30.3,30.7,28.51,21.45,22.42,26.5,26.5,21.83, 
45.3125,3564.595215,25.273647,11.618169,14.646602,10.351733,50.051735,18.161209,1.2,22.28,26.38,28.83,30.14,30.16,28.56,21.47,22.46,26.1,26.53,21.86, 
45.882812,3564.595215,25.273647,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,22.28,26.4,28.89,30.19,30.21,28.61,21.47,22.48,26.14,26.59,21.92, 
46.460938,3564.595215,25.273647,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,22.28,26.44,28.94,30.24,30.26,28.64,21.49,22.51,26.16,26.62,21.96, 
47.03125,3569.599854,25.238644,11.547091,14.681302,10.282411,49.98241,18.186398,1.2,22.26,26.46,28.99,30.29,30.34,28.69,21.49,22.53,26.18,26.62,21.98, 
47.609375,3564.595215,25.273647,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,22.26,26.48,29.4,30.36,30.38,28.74,21.47,22.55,26.23,26.65,21.98, 
48.179688,3559.57666,25.30875,11.689445,14.611805,10.421249,50.12125,18.136021,1.2,22.23,26.47,29.9,30.41,30.43,28.79,21.48,22.56,26.26,26.65,21.96, 
48.757812,3559.57666,25.30875,11.634305,14.611805,10.421249,50.12125,18.136021,1.2,22.21,26.49,29.14,30.46,30.48,28.81,21.48,22.58,26.3,26.68,21.96, 
49.335938,3559.57666,25.30875,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.21,26.49,29.15,30.51,30.52,28.84,21.48,22.62,26.36,26.67,21.91, 
49.90625,3551.830078,25.253611,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.21,26.5,29.15,30.56,30.57,28.86,21.47,22.62,26.4,26.7,21.93, 
50.484375,3551.830078,25.253611,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.16,26.5,29.17,30.58,30.62,28.91,21.47,22.64,26.4,26.7,21.91, 
51.054688,3564.595215,25.273647,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,22.16,26.47,29.19,30.63,30.67,28.95,21.44,22.64,26.43,26.76,21.91, 
51.632812,3551.830078,25.253611,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.16,26.47,29.24,30.68,30.71,28.98,21.44,22.64,26.45,26.78,21.91, 
52.203125,3559.57666,25.30875,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.21,26.5,29.27,30.73,30.76,29.1,21.41,22.64,26.47,26.81,21.91, 
52.78125,3551.830078,25.253611,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.22,26.55,29.29,30.78,30.81,29.1,21.41,22.62,26.46,26.84,21.91, 
53.359375,3558.994385,25.30875,11.579166,14.501528,10.421249,50.12125,18.136021,1.2,22.27,26.62,29.37,30.8,30.9,29.8,21.39,22.6,26.45,26.9,21.91, 
53.929688,3551.830078,25.253611,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.33,26.67,29.42,30.85,30.95,29.11,21.41,22.58,26.46,26.93,21.92, 
54.507812,3556.859619,25.218586,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,22.35,26.75,29.47,30.9,31.1,29.11,21.41,22.61,26.46,26.93,21.9, 
55.078125,3559.57666,25.30875,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.4,26.81,29.55,31,31.9,29.19,21.41,22.61,26.48,26.98,21.91, 
55.65625,3559.57666,25.30875,11.634305,14.611805,10.421249,50.12125,18.136021,1.2,22.47,26.89,29.6,31.6,31.14,29.23,21.41,22.63,26.5,27.1,21.87, 
56.226562,3559.285645,25.30875,11.579166,14.556667,10.421249,50.12125,18.136021,1.2,22.48,26.96,29.65,31.11,31.2,29.28,21.41,22.62,26.53,27.3,21.85, 
56.804688,3561.294189,25.183657,11.547091,14.57133,10.282411,49.98241,18.186398,1.2,22.5,27.2,29.75,31.18,31.25,29.31,21.41,22.62,26.55,27.3,21.84, 
57.375,3551.539062,25.253611,11.579166,14.556667,10.421249,50.12125,18.136021,1.2,22.54,27.7,29.8,31.23,31.34,29.33,21.44,22.64,26.55,27.5,21.8, 
57.953125,3546.495361,25.288736,11.595272,14.521697,10.49096,50.190964,18.11083,1.2,22.53,27.12,29.85,31.28,31.39,29.38,21.41,22.62,26.53,27.5,21.78, 
58.53125,3551.539062,25.253611,11.579166,14.556667,10.421249,50.12125,18.136021,1.2,22.51,27.17,29.9,31.35,31.45,29.43,21.41,22.6,26.48,27.2,21.73, 
59.101562,3559.285645,25.30875,11.689445,14.556667,10.421249,50.12125,18.136021,1.2,22.48,27.18,29.91,31.4,31.54,29.47,21.4,22.54,26.46,26.99,21.67, 
59.679688,3551.830078,25.253611,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,22.45,27.2,29.97,31.45,31.59,29.55,21.38,22.48,26.38,26.99,21.57, 
60.25,3551.539062,25.253611,11.689445,14.556667,10.421249,50.12125,18.136021,1.2,22.4,27.23,30,31.5,31.64,29.6,21.36,22.41,26.31,26.9,21.51, 
60.828125,3546.203857,25.288736,11.595272,14.466481,10.49096,50.190964,18.11083,1.2,22.38,27.22,30.2,31.52,31.66,29.6,21.34,22.37,26.24,26.85,21.41, 
61.398438,3548.251465,25.218586,11.673231,14.481414,10.406796,50.106796,18.161209,1.2,22.38,27.22,30.7,31.57,31.71,29.69,21.29,22.28,26.2,26.83,21.33, 
61.976562,3551.247803,25.253611,11.689445,14.501528,10.421249,50.12125,18.136021,1.2,22.38,27.25,30.11,31.62,31.77,29.69,21.25,22.24,26.12,26.8,21.24, 
62.546875,3553.961182,25.343952,11.595272,14.466481,10.49096,50.190964,18.11083,1.2,22.36,27.27,30.16,31.71,31.82,29.77,21.21,22.2,26.7,26.74,21.18, 
63.125,3551.247803,25.253611,11.579166,14.501528,10.421249,50.12125,18.136021,1.2,22.4,27.29,30.25,31.77,31.91,29.82,21.16,22.14,26,26.72,21.14, 
63.695312,3540.515625,25.218586,11.563107,14.481415,10.461859,50.161858,18.161209,1.2,22.43,27.3,30.3,31.82,31.98,29.88,21.12,22.8,25.97,26.7,21.14, 
64.273438,3546.203857,25.288736,11.595272,14.466481,10.49096,50.190964,18.11083,1.2,22.45,27.35,30.35,31.87,32.4,29.93,21.12,22.6,25.92,26.68,21.11, 
64.851562,3546.786865,25.288736,11.595272,14.576913,10.49096,50.190964,18.11083,1.2,22.48,27.37,30.45,31.97,32.9,30.2,21.1,22.1,25.89,26.68,21.11, 
65.421875,3546.495361,25.288736,11.650487,14.521697,10.49096,50.190964,18.11083,1.2,22.5,27.4,30.52,32.3,32.2,30.7,21.12,21.99,25.87,26.68,21.13, 
65.992188,3554.252686,25.343952,11.595272,14.521697,10.49096,50.190964,18.11083,1.2,22.57,27.45,30.57,32.11,32.25,30.15,21.12,21.97,25.88,26.71,21.15, 
66.570312,3546.203857,25.288736,11.595272,14.466481,10.49096,50.190964,18.11083,1.2,22.59,27.47,30.64,32.22,32.31,30.22,21.15,21.99,25.88,26.71,21.21, 
67.148438,3554.544189,25.343952,11.595272,14.576913,10.49096,50.190964,18.11083,1.2,22.64,27.52,30.69,32.27,32.4,30.28,21.17,22.3,25.96,26.77,21.27, 
67.71875,3554.252686,25.343952,11.650487,14.521697,10.49096,50.190964,18.11083,1.2,22.66,27.55,30.79,32.36,32.45,30.33,21.2,22.7,26.2,26.8,21.27, 
68.289062,3551.247803,25.253611,11.579166,14.501528,10.421249,50.12125,18.136021,1.2,22.66,27.57,30.84,32.41,32.51,30.38,21.24,22.11,26.12,26.86,21.41, 
68.867188,3563.7229,25.273647,11.563107,14.481416,10.351733,50.051735,18.161209,1.2,22.68,27.61,30.89,32.46,32.56,30.44,21.27,22.17,26.19,26.89,21.49, 
69.445312,3546.203857,25.288736,11.595272,14.466481,10.49096,50.190964,18.11083,1.2,22.68,27.63,30.94,32.54,32.65,30.49,21.31,22.21,26.26,26.94,21.59, 
70.015625,3550.956787,25.253611,11.579166,14.446388,10.421249,50.12125,18.136021,1.2,22.7,27.68,30.99,32.59,32.7,30.54,21.36,22.27,26.34,26.97,21.65, 
70.59375,3553.961182,25.343952,11.595272,14.466481,10.49096,50.190964,18.11083,1.2,22.7,27.7,31.4,32.68,32.76,30.58,21.4,22.33,26.39,27.3,21.71, 
71.164062,3555.987305,25.218586,11.563107,14.481416,10.351733,50.051735,18.161209,1.2,22.69,27.74,31.11,32.75,32.87,30.66,21.45,22.38,26.43,27.5,21.76, 
71.734375,3546.203857,25.288736,11.595272,14.466481,10.49096,50.190964,18.11083,1.2,22.73,27.79,31.16,32.8,32.92,30.72,21.49,22.42,26.48,27.1,21.76, 
72.3125,3546.203857,25.288736,11.595272,14.466481,10.49096,50.190964,18.11083,1.2,22.75,27.84,31.21,32.85,32.98,30.75,21.56,22.51,26.51,27.1,21.78, 
72.882812,3553.961182,25.343952,11.595272,14.466481,10.49096,50.190964,18.11083,1.2,22.77,27.88,31.26,32.96,33.7,30.79,21.6,22.55,26.53,27.12,21.79, 
73.460938,3545.62085,25.288736,11.595272,14.356051,10.49096,50.190964,18.11083,1.2,22.83,27.96,31.33,33.3,33.13,30.82,21.62,22.57,26.56,27.14,21.79, 
74.03125,3545.62085,25.288736,11.595272,14.356051,10.49096,50.190964,18.11083,1.2,22.84,28.1,31.39,33.9,33.2,30.87,21.67,22.61,26.59,27.14,21.81, 
74.609375,3550.083252,25.30875,11.689445,14.280972,10.476389,50.176388,18.136021,1.2,22.89,28.5,31.44,33.16,33.3,30.87,21.69,22.63,26.63,27.2,21.84, 
75.179688,3545.62085,25.288736,11.595272,14.356051,10.49096,50.190964,18.11083,1.2,22.91,28.1,31.49,33.21,33.35,30.91,21.71,22.66,26.63,27.22,21.82, 
75.757812,3545.037842,25.288736,11.595272,14.24562,10.49096,50.190964,18.11083,1.2,22.93,28.12,31.52,33.27,33.39,30.96,21.74,22.64,26.65,27.27,21.82, 
76.328125,3545.912354,25.288736,11.595272,14.411267,10.49096,50.190964,18.11083,1.2,22.91,28.17,31.57,33.32,33.45,30.96,21.74,22.62,26.62,27.27,21.83, 
76.90625,3545.329346,25.288736,11.595272,14.300836,10.49096,50.190964,18.11083,1.2,22.9,28.18,31.63,33.32,33.46,31.2,21.76,22.63,26.61,27.32,21.87, 
77.476562,3545.329346,25.288736,11.595272,14.300836,10.49096,50.190964,18.11083,1.2,22.85,28.2,31.68,33.37,33.5,31.5,21.76,22.63,26.58,27.35,21.93, 
78.054688,3550.374512,25.253611,11.579166,14.336111,10.421249,50.12125,18.136021,1.2,22.78,28.22,31.73,33.43,33.56,31.7,21.73,22.61,26.58,27.35,21.96, 
78.625,3549.500977,25.253611,11.579166,14.170694,10.421249,50.12125,18.136021,1.2,22.7,28.22,31.75,33.48,33.61,31.12,21.71,22.61,26.56,27.35,22.2, 
79.203125,3545.037842,25.288736,11.595272,14.24562,10.49096,50.190964,18.11083,1.2,22.66,28.23,31.8,33.53,33.67,31.18,21.68,22.59,26.56,27.32,22.1, 
79.773438,3544.45459,25.288736,11.595272,14.135188,10.49096,50.190964,18.11083,1.2,22.58,28.25,31.8,33.59,33.73,31.23,21.68,22.59,26.51,27.3,22.3, 
80.351562,3548.918701,25.253611,11.579166,14.060417,10.421249,50.12125,18.136021,1.2,22.54,28.27,31.85,33.64,33.78,31.28,21.68,22.57,26.48,27.27,22.3, 
80.921875,3543.871582,25.288736,11.595272,14.024758,10.49096,50.190964,18.11083,1.2,22.51,28.27,31.92,33.71,33.88,31.34,21.65,22.6,26.48,27.25,22.3, 
81.5,3556.665283,25.30875,11.579166,14.060417,10.421249,50.12125,18.136021,1.2,22.49,28.29,31.97,33.77,33.95,31.41,21.67,22.64,26.51,27.23,22, 
82.070312,3543.288574,25.288736,11.650487,13.914327,10.49096,50.190964,18.11083,1.2,22.49,28.29,31.99,33.83,34.5,31.46,21.67,22.68,26.57,27.21,21.96, 
82.648438,3543.580078,25.288736,11.595272,13.969543,10.49096,50.190964,18.11083,1.2,22.46,28.3,32.4,33.9,34.1,31.5,21.69,22.75,26.62,27.19,21.93, 
83.21875,3543.288574,25.288736,11.595272,13.914327,10.49096,50.190964,18.11083,1.2,22.47,28.32,32.9,33.99,34.16,31.57,21.7,22.78,26.65,27.17,21.91, 
83.796875,3542.99707,25.288736,11.595272,13.859111,10.49096,50.190964,18.11083,1.2,22.49,28.34,32.14,34.4,34.24,31.62,21.68,22.83,26.68,27.18,21.9, 
84.367188,3555.791992,25.30875,11.579166,13.895,10.421249,50.12125,18.136021,1.2,22.49,28.39,32.25,34.1,34.29,31.68,21.65,22.85,26.72,27.22,21.91, 
84.945312,3543.580078,25.288736,11.705703,13.969543,10.49096,50.190964,18.11083,1.2,22.51,28.43,32.3,34.15,34.35,31.73,21.63,22.85,26.74,27.23,21.95, 
