=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.08 19:11:19 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,,,,,,,,,,,
Time(s), VbatVal(mV), VbatHigh(mV), VbatLow(mV), VShunt(mV), VShuntGND(mV), VRef(mV), Gain, ShuntG,  Battery Temp 0, Battery Temp 1, Battery Temp 2, Battery Temp 3, Battery Temp 4, Battery Temp 5, Resistor Temp 0, Resistor Temp 1, Resistor Temp 2, Resistor Temp 3, Resistor Temp 4, 
9.148438,3590.924316,25.099586,11.538155,15.092562,10.007025,49.707027,18.287153,1.2,23.77,25.85,26.4,26.93,26.59,26.62,23.52,24.24,26.6,26.81,23.74, 
9.71875,3585.976807,25.134207,11.554069,15.05862,10.075586,49.775585,18.261965,1.2,23.75,25.87,26.45,26.97,26.61,26.67,23.5,24.24,26.62,26.82,23.73, 
10.296875,3585.6875,25.134207,11.608828,15.003862,10.075586,49.775585,18.261965,1.2,23.75,25.87,26.52,27.5,26.68,26.7,23.47,24.22,26.65,26.87,23.71, 
10.875,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,23.74,25.92,26.58,27.13,26.73,26.75,23.43,24.22,26.68,26.9,23.71, 
11.445312,3580.72583,25.168922,11.624862,14.969751,10.144337,49.844337,18.236776,1.2,23.76,25.94,26.63,27.18,26.78,26.78,23.43,24.22,26.68,26.94,23.7, 
12.023438,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,23.76,25.98,26.72,27.26,26.83,26.79,23.43,24.2,26.73,27,23.7, 
12.601562,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,23.8,26.5,26.79,27.34,26.86,26.82,23.43,24.17,26.76,27.5,23.68, 
13.171875,3574.693115,25.099586,11.592837,14.928514,10.116391,49.816391,18.287153,1.2,23.82,26.1,26.84,27.39,26.91,26.85,23.43,24.17,26.8,27.11,23.68, 
13.75,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,23.86,26.13,26.93,27.45,26.95,26.9,23.43,24.17,26.8,27.23,23.66, 
14.328125,3572.732666,25.168922,11.515193,14.914917,10.199171,49.89917,18.236776,1.2,23.86,26.18,26.98,27.5,26.95,26.88,23.43,24.2,26.88,27.29,23.67, 
14.898438,3580.72583,25.168922,11.515193,14.969751,10.144337,49.844337,18.236776,1.2,23.88,26.23,27,27.5,26.97,26.91,23.43,24.2,26.92,27.39,23.65, 
15.476562,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,23.93,26.28,27.2,27.53,26.99,26.96,23.45,24.22,26.95,27.48,23.66, 
16.046875,3583.464844,25.258646,11.531121,14.935546,10.213279,49.91328,18.211586,1.2,23.97,26.32,27.7,27.58,27.4,26.99,23.45,24.22,27.3,27.6,23.69, 
16.625,3580.72583,25.168922,11.515193,14.969751,10.144337,49.844337,18.236776,1.2,24.1,26.35,27.12,27.63,27.7,27.4,23.48,24.24,27.1,27.66,23.71, 
17.203125,3580.436279,25.168922,11.570027,14.914917,10.144337,49.844337,18.236776,1.2,24.4,26.37,27.12,27.66,27.9,27.9,23.53,24.28,27.16,27.75,23.76, 
17.773438,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,24.8,26.4,27.12,27.68,27.13,27.11,23.53,24.3,27.22,27.8,23.8, 
18.351562,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,24.13,26.43,27.14,27.68,27.15,27.16,23.57,24.34,27.27,27.88,23.85, 
18.921875,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,24.17,26.43,27.17,27.71,27.2,27.2,23.6,24.36,27.33,27.97,23.91, 
19.5,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,24.17,26.46,27.18,27.76,27.22,27.25,23.64,24.41,27.38,28.3,23.95, 
20.078125,3580.436279,25.168922,11.570027,14.914917,10.144337,49.844337,18.236776,1.2,24.19,26.48,27.2,27.81,27.27,27.3,23.69,24.44,27.39,28.6,23.98, 
20.648438,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,24.19,26.51,27.27,27.85,27.35,27.35,23.69,24.45,27.44,28.8,24.5, 
21.226562,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,24.19,26.52,27.29,27.95,27.39,27.4,23.72,24.47,27.49,28.11,24.7, 
21.796875,3565.028809,25.114088,11.570027,14.914917,10.199171,49.89917,18.236776,1.2,24.21,26.55,27.35,28.3,27.47,27.48,23.72,24.47,27.49,28.14,24.8, 
22.375,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,24.23,26.57,27.42,28.13,27.54,27.53,23.72,24.47,27.5,28.18,24.1, 
22.945312,3567.746094,25.148825,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,24.23,26.62,27.48,28.2,27.62,27.58,23.72,24.5,27.52,28.21,24.12, 
23.523438,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,24.24,26.67,27.55,28.33,27.73,27.66,23.73,24.5,27.54,28.25,24.16, 
24.101562,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,24.22,26.68,27.61,28.4,27.79,27.7,23.71,24.5,27.55,28.28,24.21, 
24.671875,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,24.24,26.73,27.66,28.48,27.84,27.75,23.71,24.5,27.57,28.31,24.25, 
25.25,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,24.24,26.75,27.73,28.53,27.89,27.8,23.7,24.53,27.57,28.35,24.29, 
25.820312,3563.036133,25.183657,11.602077,14.901246,10.282411,49.98241,18.186398,1.2,24.25,26.8,27.76,28.56,27.94,27.85,23.7,24.54,27.62,28.35,24.31, 
26.398438,3570.76123,25.238644,11.602077,14.901246,10.282411,49.98241,18.186398,1.2,24.25,26.85,27.8,28.56,27.96,27.88,23.7,24.53,27.6,28.38,24.32, 
26.96875,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,24.27,26.85,27.8,28.6,27.98,27.96,23.74,24.55,27.65,28.42,24.32, 
27.546875,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,24.29,26.9,27.85,28.6,27.99,27.99,23.74,24.57,27.67,28.45,24.31, 
28.117188,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,24.29,26.94,27.9,28.65,28.1,28.4,23.72,24.57,27.68,28.48,24.32, 
28.695312,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,24.31,26.99,27.95,28.73,28.11,28.9,23.72,24.57,27.7,28.52,24.32, 
29.265625,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,24.33,27.4,28.2,28.78,28.16,28.14,23.72,24.57,27.72,28.55,24.34, 
29.84375,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.34,27.5,28.6,28.85,28.21,28.17,23.72,24.55,27.71,28.62,24.36, 
30.414062,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.37,27.11,28.13,28.93,28.29,28.22,23.72,24.55,27.74,28.66,24.4, 
30.984375,3567.746094,25.148825,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,24.39,27.15,28.19,29.3,28.34,28.31,23.72,24.55,27.79,28.69,24.42, 
31.5625,3570.470947,25.238644,11.602077,14.846261,10.282411,49.98241,18.186398,1.2,24.43,27.17,28.24,29.13,28.42,28.35,23.72,24.55,27.8,28.74,24.44, 
32.132812,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.43,27.2,28.31,29.23,28.51,28.44,23.72,24.57,27.82,28.78,24.46, 
32.703125,3575.170654,25.203735,11.640941,14.825727,10.213279,49.91328,18.211586,1.2,24.46,27.22,28.37,29.29,28.61,28.49,23.74,24.57,27.84,28.81,24.52, 
33.273438,3570.470947,25.238644,11.602077,14.846261,10.282411,49.98241,18.186398,1.2,24.48,27.27,28.42,29.39,28.66,28.57,23.74,24.6,27.85,28.85,24.56, 
33.851562,3570.470947,25.238644,11.602077,14.846261,10.282411,49.98241,18.186398,1.2,24.5,27.28,28.49,29.49,28.79,28.65,23.76,24.64,27.9,28.9,24.56, 
34.421875,3567.16626,25.203735,11.586031,14.770817,10.268188,49.968189,18.211586,1.2,24.52,27.33,28.58,29.59,28.86,28.7,23.76,24.64,27.92,28.94,24.59, 
34.992188,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,24.54,27.4,28.67,29.69,28.97,28.8,23.77,24.69,27.96,28.96,24.61, 
35.570312,3570.180664,25.238644,11.657064,14.791274,10.282411,49.98241,18.186398,1.2,24.56,27.43,28.77,29.8,29.7,28.85,23.77,24.72,27.96,29.1,24.62, 
36.140625,3570.470947,25.238644,11.602077,14.846261,10.282411,49.98241,18.186398,1.2,24.56,27.48,28.84,29.88,29.12,28.88,23.79,24.72,27.98,29.7,24.65, 
36.710938,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.58,27.55,28.94,29.98,29.2,28.97,23.81,24.72,28.3,29.12,24.69, 
37.289062,3567.456299,25.203735,11.586031,14.825727,10.268188,49.968189,18.211586,1.2,24.59,27.62,29.1,30.3,29.25,29.2,23.81,24.76,28.4,29.18,24.72, 
37.859375,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.61,27.66,29.9,30.12,29.31,29.5,23.81,24.76,28.9,29.23,24.78, 
38.429688,3570.470947,25.238644,11.657064,14.846261,10.282411,49.98241,18.186398,1.2,24.6,27.73,29.18,30.17,29.35,29.1,23.86,24.81,28.1,29.27,24.8, 
39.007812,3572.153564,25.168922,11.570027,14.805248,10.199171,49.89917,18.236776,1.2,24.61,27.83,29.24,30.22,29.39,29.1,23.86,24.81,28.1,29.32,24.82, 
39.578125,3562.745605,25.183657,11.602077,14.846261,10.282411,49.98241,18.186398,1.2,24.63,27.88,29.28,30.31,29.44,29.15,23.88,24.83,28.15,29.32,24.86, 
40.148438,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.63,27.89,29.36,30.36,29.49,29.18,23.91,24.83,28.2,29.36,24.9, 
40.71875,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.65,27.96,29.41,30.43,29.54,29.23,23.96,24.87,28.23,29.38,24.92, 
41.296875,3570.180664,25.238644,11.657064,14.791274,10.282411,49.98241,18.186398,1.2,24.66,28.1,29.48,30.52,29.62,29.29,23.96,24.89,28.24,29.41,24.96, 
41.867188,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.71,28.6,29.52,30.59,29.7,29.34,23.98,24.89,28.27,29.45,24.98, 
42.4375,3570.470947,25.238644,11.602077,14.846261,10.282411,49.98241,18.186398,1.2,24.74,28.6,29.56,30.67,29.75,29.39,24.1,24.91,28.29,29.45,25, 
43.015625,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.75,28.1,29.58,30.73,29.8,29.44,24.3,24.93,28.32,29.48,25, 
43.585938,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.78,28.1,29.65,30.8,29.89,29.47,24.6,24.93,28.36,29.48,25.2, 
44.15625,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,24.8,28.16,29.67,30.9,29.99,29.52,24.9,24.97,28.36,29.54,25.2, 
44.726562,3567.456299,25.203735,11.586031,14.825727,10.268188,49.968189,18.211586,1.2,24.85,28.16,29.72,30.96,30.4,29.6,24.11,24.99,28.41,29.54,25.2, 
45.304688,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.88,28.2,29.76,31.3,30.12,29.66,24.14,24.99,28.41,29.54,25.5, 
45.875,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.92,28.22,29.78,31.8,30.18,29.71,24.14,24.99,28.41,29.57,25.5, 
46.445312,3570.180664,25.238644,11.657064,14.791274,10.282411,49.98241,18.186398,1.2,24.95,28.22,29.83,31.13,30.23,29.76,24.16,24.97,28.41,29.57,25.5, 
47.015625,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.96,28.27,29.9,31.18,30.29,29.85,24.16,24.97,28.38,29.57,25.5, 
47.59375,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.99,28.29,29.93,31.23,30.35,29.88,24.19,24.97,28.4,29.59,25.5, 
48.164062,3567.456055,25.148825,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,24.99,28.34,29.98,31.29,30.4,29.93,24.19,24.97,28.4,29.59,25.5, 
48.734375,3567.16626,25.203735,11.586031,14.770817,10.268188,49.968189,18.211586,1.2,24.98,28.35,30.5,31.4,30.48,29.96,24.22,24.97,28.4,29.59,25.5, 
49.304688,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,25,28.38,30.1,31.43,30.5,30,24.22,24.97,28.4,29.57,25.6, 
49.882812,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.97,28.45,30.15,31.48,30.55,30.1,24.22,24.97,28.43,29.61,25.4, 
50.453125,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.96,28.47,30.23,31.52,30.58,30.5,24.22,24.99,28.44,29.61,25.4, 
51.023438,3570.180664,25.238644,11.547091,14.791274,10.282411,49.98241,18.186398,1.2,24.95,28.54,30.28,31.57,30.6,30.5,24.22,24.99,28.44,29.64,25, 
51.59375,3562.455322,25.183657,11.657064,14.791274,10.282411,49.98241,18.186398,1.2,24.97,28.59,30.33,31.61,30.6,30.8,24.24,24.99,28.49,29.66,24.94, 
52.164062,3565.176758,25.273647,11.563107,14.756726,10.351733,50.051735,18.161209,1.2,24.96,28.63,30.38,31.66,30.65,30.8,24.24,25.4,28.51,29.66,24.86, 
52.742188,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.95,28.66,30.43,31.71,30.69,30.11,24.24,25.4,28.53,29.68,24.76, 
53.3125,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,24.97,28.71,30.48,31.77,30.74,30.17,24.24,25.5,28.55,29.68,24.69, 
53.882812,3562.165039,25.183657,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.97,28.76,30.53,31.86,30.79,30.2,24.24,25.7,28.61,29.69,24.61, 
54.453125,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.99,28.81,30.58,31.89,30.82,30.2,24.21,25.11,28.64,29.69,24.57, 
55.03125,3562.165039,25.183657,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,25.1,28.83,30.6,31.89,30.79,30.18,24.19,25.8,28.69,29.69,24.52, 
55.601562,3569.890137,25.238644,11.547091,14.736287,10.282411,49.98241,18.186398,1.2,25.3,28.88,30.63,31.91,30.76,30.16,24.16,25.1,28.69,29.67,24.46, 
56.171875,3569.890137,25.238644,11.657064,14.736287,10.282411,49.98241,18.186398,1.2,25.4,28.91,30.63,31.86,30.7,30.11,24.12,25.7,28.7,29.71,24.42, 
56.742188,3562.165039,25.183657,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,25.4,28.91,30.58,31.82,30.62,30.6,24.12,25.7,28.7,29.69,24.34, 
57.3125,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,25.4,28.92,30.53,31.71,30.55,30.4,24.7,25.1,28.67,29.73,24.34, 
57.890625,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,25.4,28.91,30.44,31.64,30.47,30.1,24.7,24.99,28.65,29.71,24.28, 
58.460938,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.99,28.89,30.41,31.62,30.47,29.99,24.7,24.95,28.63,29.71,24.28, 
59.03125,3574.880615,25.203735,11.586031,14.770816,10.213279,49.91328,18.211586,1.2,24.99,28.87,30.36,31.57,30.38,29.96,24.3,24.95,28.6,29.71,24.24, 
59.601562,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.96,28.8,30.3,31.55,30.35,29.94,24.3,24.91,28.57,29.74,24.21, 
60.171875,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.95,28.79,30.25,31.52,30.35,29.94,24,24.87,28.5,29.76,24.13, 
60.742188,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.92,28.74,30.23,31.55,30.35,29.94,23.97,24.79,28.4,29.76,24.6, 
61.320312,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.88,28.72,30.25,31.61,30.4,29.94,23.9,24.74,28.31,29.71,23.96, 
61.890625,3565.176758,25.273647,11.618169,14.756726,10.351733,50.051735,18.161209,1.2,24.85,28.69,30.27,31.66,30.44,29.99,23.87,24.66,28.22,29.71,23.86, 
62.46875,3564.885986,25.273647,11.618169,14.701665,10.351733,50.051735,18.161209,1.2,24.85,28.69,30.3,31.77,30.52,30.4,23.83,24.58,28.9,29.65,23.8, 
63.039062,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.82,28.69,30.35,31.84,30.61,30.9,23.83,24.52,28.1,29.63,23.72, 
63.609375,3564.885986,25.273647,11.618169,14.701665,10.351733,50.051735,18.161209,1.2,24.8,28.71,30.4,31.95,30.69,30.15,23.78,24.46,27.93,29.6,23.65, 
64.1875,3559.161865,25.148825,11.586031,14.715906,10.268188,49.968189,18.211586,1.2,24.79,28.74,30.47,32.2,30.77,30.2,23.76,24.4,27.86,29.58,23.59, 
64.757812,3557.150391,25.218586,11.563107,14.701665,10.351733,50.051735,18.161209,1.2,24.76,28.75,30.5,32.13,30.86,30.25,23.72,24.35,27.83,29.52,23.54, 
65.328125,3557.150391,25.218586,11.618169,14.701665,10.351733,50.051735,18.161209,1.2,24.76,28.8,30.55,32.2,30.95,30.34,23.7,24.32,27.79,29.47,23.52, 
65.90625,3566.876221,25.148825,11.586031,14.715907,10.213279,49.91328,18.211586,1.2,24.78,28.82,30.62,32.34,31.5,30.39,23.71,24.28,27.79,29.45,23.51, 
66.476562,3564.885986,25.273647,11.618169,14.701665,10.351733,50.051735,18.161209,1.2,24.8,28.87,30.69,32.4,31.1,30.44,23.69,24.25,27.79,29.43,23.55, 
67.046875,3564.885986,25.273647,11.618169,14.701665,10.351733,50.051735,18.161209,1.2,24.82,28.92,30.77,32.49,31.15,30.49,23.67,24.29,27.81,29.43,23.56, 
67.625,3562.165039,25.183657,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.82,28.97,30.83,32.54,31.21,30.58,23.67,24.28,27.89,29.44,23.63, 
68.195312,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.83,29.4,30.92,32.64,31.26,30.6,23.67,24.32,27.99,29.48,23.69, 
68.765625,3557.150391,25.218586,11.563107,14.701665,10.351733,50.051735,18.161209,1.2,24.88,29.5,30.99,32.67,31.31,30.65,23.67,24.37,28.6,29.51,23.73, 
69.34375,3564.595215,25.273647,11.618169,14.646602,10.351733,50.051735,18.161209,1.2,24.89,29.12,31.9,32.76,31.36,30.69,23.7,24.43,28.17,29.55,23.81, 
69.914062,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,24.94,29.19,31.17,32.82,31.38,30.72,23.7,24.46,28.24,29.58,23.88, 
70.484375,3561.874756,25.183657,11.602077,14.681302,10.282411,49.98241,18.186398,1.2,25.1,29.24,31.22,32.89,31.41,30.74,23.74,24.53,28.31,29.64,23.98, 
71.0625,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,25.5,29.31,31.32,32.95,31.49,30.79,23.8,24.55,28.39,29.68,24.5, 
71.632812,3569.599854,25.238644,11.602077,14.681302,10.282411,49.98241,18.186398,1.2,25.12,29.39,31.37,33.4,31.52,30.82,23.82,24.61,28.46,29.72,24.17, 
72.203125,3561.874756,25.183657,11.657064,14.681302,10.282411,49.98241,18.186398,1.2,25.17,29.42,31.44,33.12,31.59,30.86,23.87,24.68,28.51,29.75,24.22, 
72.78125,3551.830078,25.253611,11.634305,14.611805,10.421249,50.12125,18.136021,1.2,25.21,29.47,31.54,33.21,31.68,30.93,23.87,24.7,28.56,29.81,24.3, 
73.351562,3569.599854,25.238644,11.602077,14.681302,10.282411,49.98241,18.186398,1.2,25.28,29.54,31.59,33.32,31.73,30.98,23.87,24.73,28.57,29.81,24.37, 
73.921875,3555.877441,25.114088,11.624862,14.640745,10.254005,49.954002,18.236776,1.2,25.3,29.59,31.69,33.38,31.84,31.2,23.87,24.73,28.6,29.85,24.42, 
74.5,3569.599854,25.238644,11.547091,14.681302,10.282411,49.98241,18.186398,1.2,25.3,29.64,31.79,33.53,31.92,31.9,23.91,24.76,28.6,29.85,24.5, 
75.070312,3564.595215,25.273647,11.618169,14.646602,10.351733,50.051735,18.161209,1.2,25.32,29.71,31.86,33.64,31.96,31.1,23.93,24.77,28.66,29.85,24.58, 
75.640625,3569.599854,25.238644,11.657064,14.681302,10.282411,49.98241,18.186398,1.2,25.33,29.78,31.97,33.69,32.1,31.14,23.95,24.84,28.69,29.85,24.63, 
76.210938,3553.569092,25.183657,11.547091,14.571329,10.337397,50.037395,18.186398,1.2,25.32,29.79,32.2,33.75,32.7,31.19,23.97,24.88,28.74,29.9,24.69, 
76.789062,3569.599854,25.238644,11.657064,14.681302,10.282411,49.98241,18.186398,1.2,25.29,29.86,32.7,33.79,32.12,31.19,24.1,24.95,28.8,29.9,24.7, 
77.359375,3561.874756,25.183657,11.657064,14.681302,10.282411,49.98241,18.186398,1.2,25.26,29.89,32.1,33.85,32.12,31.25,24.3,24.98,28.8,29.9,24.7, 
77.929688,3574.59082,25.203735,11.531121,14.715907,10.213279,49.91328,18.211586,1.2,25.28,29.94,32.12,33.9,32.17,31.3,24.4,25.4,28.8,29.9,24.7, 
78.507812,3574.59082,25.203735,11.586031,14.715907,10.213279,49.91328,18.211586,1.2,25.27,29.99,32.17,33.94,32.22,31.3,24.5,25.5,28.77,29.9,24.72, 
79.078125,3564.595215,25.273647,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,25.31,30.4,32.22,33.94,32.22,31.35,24.7,25.7,28.77,29.9,24.74, 
79.65625,3564.595215,25.273647,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,25.36,30.8,32.22,33.98,32.19,31.37,24.7,25.1,28.8,29.9,24.78, 
80.226562,3556.859619,25.218586,11.618169,14.646602,10.351733,50.051735,18.161209,1.2,25.4,30.9,32.28,33.96,32.21,31.41,24.7,25.12,28.81,29.94,24.79, 
80.796875,3569.599854,25.238644,11.602077,14.681302,10.282411,49.98241,18.186398,1.2,25.45,30.14,32.28,33.98,32.21,31.43,24.7,25.12,28.83,29.98,24.81, 
81.375,3551.830078,25.253611,11.634305,14.611805,10.421249,50.12125,18.136021,1.2,25.47,30.18,32.32,34.6,32.26,31.5,24.8,25.12,28.87,30.1,24.81, 
81.945312,3556.859619,25.218586,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,25.51,30.21,32.38,34.11,32.31,31.57,24.8,25.15,28.87,30.1,24.84, 
82.523438,3569.599854,25.238644,11.547091,14.681302,10.282411,49.98241,18.186398,1.2,25.54,30.23,32.41,34.19,32.42,31.68,24.11,25.16,28.89,30.7,24.84, 
83.09375,3559.57666,25.30875,11.579166,14.611805,10.421249,50.12125,18.136021,1.2,25.59,30.28,32.46,34.26,32.51,31.75,24.11,25.16,28.89,30.7,24.86, 
83.671875,3556.859619,25.218586,11.618169,14.646602,10.351733,50.051735,18.161209,1.2,25.59,30.28,32.48,34.32,32.55,31.77,24.9,25.14,28.89,30.7,24.86, 
84.242188,3564.595215,25.273647,11.563107,14.646602,10.351733,50.051735,18.161209,1.2,25.59,30.3,32.51,34.38,32.56,31.82,24.12,25.14,28.91,30.9,24.91, 
84.820312,3566.876221,25.148825,11.531121,14.715907,10.213279,49.91328,18.211586,1.2,25.6,30.35,32.57,34.42,32.62,31.88,24.12,25.14,28.94,30.12,24.91, 
